timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,start
16068,0.0,20884200.0,105.7398,11802790.0,65.2,0
16069,0.0,20883630.0,105.7391,11803390.0,65.2,0
16070,0.0,20883050.0,105.7383,11804000.0,65.2,0
16071,0.0,20882480.0,105.7376,11804600.0,65.2,0
16072,0.0,20881900.0,105.7368,11805210.0,65.2,0
16073,0.0,20885350.0,105.7361,11805820.0,65.2,0
16074,0.0,20888800.0,105.7353,11802560.0,65.2,0
16075,0.0,20887650.0,105.7361,11799300.0,65.2,0
16076,0.0,20886500.0,105.7368,11796040.0,65.2,0
16077,0.0,20887650.0,105.7376,11792790.0,65.2,0
16078,0.0,20888800.0,105.7383,11789530.0,65.2,0
16079,0.0,20887650.0,105.7391,11786270.0,65.2,0
16080,0.0,20886500.0,105.7398,11783010.0,65.2,0
16081,0.0,20886790.0,105.7353,11779750.0,65.2,0
16082,0.0,20887070.0,105.7308,11776500.0,65.2,0
16083,0.0,20887360.0,105.7331,11773240.0,65.2,0
16084,0.0,20887650.0,105.7353,11769980.0,65.2,0
16085,0.0,20887930.0,105.7342,11769910.0,65.2,0
16086,0.0,20888220.0,105.7331,11769830.0,65.2,0
16087,0.0,20888510.0,105.732,11769750.0,65.2,0
16088,0.0,20888800.0,105.7308,11769680.0,65.2,0
16089,0.0,20888220.0,105.7353,11769600.0,65.2,0
16090,0.0,20887650.0,105.7398,11769530.0,65.2,0
16091,0.0,20887070.0,105.7387,11769450.0,65.2,0
16092,0.0,20886500.0,105.7376,11769380.0,65.2,0
16093,0.0,20887650.0,105.7365,11769300.0,65.2,0
16094,0.0,20888800.0,105.7353,11769220.0,65.2,0
16095,0.0,20887650.0,105.735,11769150.0,65.2,0
16096,0.0,20886500.0,105.7346,11772410.0,65.2,0
16097,0.0,20886790.0,105.7342,11775660.0,65.2,0
16098,0.0,20887070.0,105.7338,11778920.0,65.2,0
16099,0.0,20887360.0,105.7335,11782180.0,65.2,0
16100,0.0,20887650.0,105.7331,11785440.0,65.2,0
16101,0.0,20887930.0,105.7327,11788690.0,65.2,0
16102,0.0,20888220.0,105.7323,11791950.0,65.2,0
16103,0.0,20888510.0,105.732,11795210.0,65.2,0
16104,0.0,20888800.0,105.7316,11798470.0,65.2,0
16105,0.0,20888570.0,105.7312,11801720.0,65.2,0
16106,0.0,20888340.0,105.7308,11804980.0,65.2,0
16107,0.0,20888110.0,105.7331,11806120.0,65.2,0
16108,0.0,20887880.0,105.7353,11807250.0,65.2,0
16109,0.0,20887650.0,105.7398,11808390.0,65.2,0
16110,0.0,20887420.0,105.7443,11809530.0,65.2,0
16111,0.0,20887190.0,105.7421,11810660.0,65.2,0
16112,0.0,20886960.0,105.7398,11811800.0,65.2,0
16113,0.0,20886730.0,105.7353,11812940.0,65.2,0
16114,0.0,20886500.0,105.7308,11814070.0,65.2,0
16115,0.0,20886790.0,105.7331,11815210.0,65.2,0
16116,0.0,20887070.0,105.7353,11816350.0,65.2,0
16117,0.0,20887360.0,105.7376,11817480.0,65.2,0
16118,0.0,20887650.0,105.7398,11814910.0,65.2,0
16119,0.0,20887930.0,105.7421,11812330.0,65.2,0
16120,0.0,20888220.0,105.7443,11809750.0,65.2,0
16121,0.0,20888510.0,105.7398,11807180.0,65.2,0
16122,0.0,20888800.0,105.7353,11804600.0,65.2,0
16123,0.0,20887650.0,105.7376,11802030.0,65.2,0
16124,0.0,20886500.0,105.7398,11799450.0,65.2,0
16125,0.0,20887650.0,105.7353,11796880.0,65.2,0
16126,0.0,20888800.0,105.7308,11794300.0,65.2,0
16127,0.0,20888410.0,105.7316,11791720.0,65.2,0
16128,0.0,20888030.0,105.7323,11789150.0,65.2,0
16129,0.0,20887650.0,105.7331,11788090.0,65.2,0
16130,0.0,20887270.0,105.7338,11787030.0,65.2,0
16131,0.0,20886880.0,105.7346,11785970.0,65.2,0
16132,0.0,20886500.0,105.7353,11784910.0,65.2,0
16133,0.0,20886880.0,105.7376,11783850.0,65.2,0
16134,0.0,20887270.0,105.7398,11782790.0,65.2,0
16135,0.0,20887650.0,105.7376,11781720.0,65.2,0
16136,0.0,20888030.0,105.7353,11780660.0,65.2,0
16137,0.0,20888410.0,105.7353,11779600.0,65.2,0
16138,0.0,20888800.0,105.7353,11778540.0,65.2,0
16139,0.0,20888410.0,105.7349,11777480.0,65.2,0
16140,0.0,20888030.0,105.7344,11778240.0,65.2,0
16141,0.0,20887650.0,105.734,11779000.0,65.2,0
16142,0.0,20887270.0,105.7335,11779750.0,65.2,0
16143,0.0,20886880.0,105.7331,11780510.0,65.2,0
16144,0.0,20886500.0,105.7326,11781270.0,65.2,0
16145,0.0,20887650.0,105.7322,11782030.0,65.2,0
16146,0.0,20888800.0,105.7317,11782790.0,65.2,0
16147,0.0,20887650.0,105.7313,11783540.0,65.2,0
16148,0.0,20886500.0,105.7308,11784300.0,65.2,0
16149,0.0,20887650.0,105.7263,11785060.0,65.2,0
16150,0.0,20888800.0,105.7218,11785820.0,65.2,0
16151,0.0,20887650.0,105.7286,11786880.0,65.2,0
16152,0.0,20886500.0,105.7353,11787940.0,65.2,0
16153,0.0,20886790.0,105.732,11789000.0,65.2,0
16154,0.0,20887070.0,105.7286,11790060.0,65.2,0
16155,0.0,20887360.0,105.7252,11791120.0,65.2,0
16156,0.0,20887650.0,105.7218,11792180.0,65.2,0
16157,0.0,20887930.0,105.7263,11793240.0,65.2,0
16158,0.0,20888220.0,105.7308,11794300.0,65.2,0
16159,0.0,20888510.0,105.7353,11795360.0,65.2,0
16160,0.0,20888800.0,105.7398,11796420.0,65.2,0
16161,0.0,20887650.0,105.7376,11797480.0,65.2,0
16162,0.0,20886500.0,105.7353,11796120.0,65.2,0
16163,0.0,20886790.0,105.7358,11794750.0,65.2,0
16164,0.0,20887070.0,105.7362,11793390.0,65.2,0
16165,0.0,20887360.0,105.7367,11792030.0,65.2,0
16166,0.0,20887650.0,105.7371,11790660.0,65.2,0
16167,0.0,20887930.0,105.7376,11789300.0,65.2,0
16168,0.0,20888220.0,105.738,11787940.0,65.2,0
16169,0.0,20888510.0,105.7385,11786570.0,65.2,0
16170,0.0,20888800.0,105.7389,11785210.0,65.2,0
16171,0.0,20888410.0,105.7394,11783850.0,65.2,0
16172,0.0,20888030.0,105.7398,11782480.0,65.2,0
16173,0.0,20887650.0,105.7421,11781350.0,65.2,0
16174,0.0,20887270.0,105.7443,11780210.0,65.2,0
16175,0.0,20886880.0,105.7398,11779070.0,65.2,0
16176,0.0,20886500.0,105.7353,11777940.0,65.2,0
16177,0.0,20887070.0,105.7376,11776800.0,65.2,0
16178,0.0,20887650.0,105.7398,11775660.0,65.2,0
16179,0.0,20888220.0,105.7376,11774530.0,65.2,0
16180,0.0,20888800.0,105.7353,11773390.0,65.2,0
16181,0.0,20887650.0,105.7365,11772250.0,65.2,0
16182,0.0,20886500.0,105.7376,11771120.0,65.2,0
16183,0.0,20886730.0,105.7387,11769980.0,65.2,0
16184,0.0,20886960.0,105.7398,11773540.0,65.2,0
16185,0.0,20887190.0,105.7309,11777100.0,65.2,0
16186,0.0,20887420.0,105.7218,11780660.0,65.2,0
16187,0.0,20887650.0,105.7252,11784220.0,65.2,0
16188,0.0,20887880.0,105.7286,11787790.0,65.2,0
16189,0.0,20888110.0,105.732,11791350.0,65.2,0
16190,0.0,20888340.0,105.7353,11794910.0,65.2,0
16191,0.0,20888570.0,105.7331,11798470.0,65.2,0
16192,0.0,20888800.0,105.7308,11802030.0,65.2,0
16193,0.0,20887650.0,105.7286,11805590.0,65.2,0
16194,0.0,20886500.0,105.7263,11809150.0,65.2,0
16195,0.0,20887650.0,105.7241,11809600.0,65.2,0
16196,0.0,20888800.0,105.7218,11810060.0,65.2,0
16197,0.0,20887650.0,105.7263,11810510.0,65.2,0
16198,0.0,20886500.0,105.7308,11810970.0,65.2,0
16199,0.0,20885920.0,105.7313,11811420.0,65.2,0
16200,0.0,20885350.0,105.7317,11811880.0,65.2,0
16201,0.0,20884770.0,105.7322,11812330.0,65.2,0
16202,0.0,20884200.0,105.7326,11812790.0,65.2,0
16203,0.0,20883630.0,105.7331,11813240.0,65.2,0
16204,0.0,20883050.0,105.7335,11813690.0,65.2,0
16205,0.0,20882480.0,105.734,11814150.0,65.2,0
16206,0.0,20881900.0,105.7344,11812180.0,65.2,0
16207,0.0,20885350.0,105.7349,11810210.0,65.2,0
16208,0.0,20888800.0,105.7353,11808240.0,65.2,0
16209,0.0,20889950.0,105.7342,11806270.0,65.2,0
16210,0.0,20891090.0,105.7331,11804300.0,65.2,0
16211,0.0,20888800.0,105.732,11802330.0,65.2,0
16212,0.0,20886500.0,105.7308,11800360.0,65.2,0
16213,0.0,20887650.0,105.7331,11798390.0,65.2,0
16214,0.0,20888800.0,105.7353,11796420.0,65.2,0
16215,0.0,20887650.0,105.7376,11794450.0,65.2,0
16216,0.0,20886500.0,105.7398,11792480.0,65.2,0
16217,0.0,20887650.0,105.7376,11791720.0,65.2,0
16218,0.0,20888800.0,105.7353,11790970.0,65.2,0
16219,0.0,20887650.0,105.7342,11790210.0,65.2,0
16220,0.0,20886500.0,105.7331,11789450.0,65.2,0
16221,0.0,20886880.0,105.732,11788690.0,65.2,0
16222,0.0,20887270.0,105.7308,11787940.0,65.2,0
16223,0.0,20887650.0,105.732,11787180.0,65.2,0
16224,0.0,20888030.0,105.7331,11786420.0,65.2,0
16225,0.0,20888410.0,105.7342,11785660.0,65.2,0
16226,0.0,20888800.0,105.7353,11784910.0,65.2,0
16227,0.0,20887650.0,105.7346,11784150.0,65.2,0
16228,0.0,20886500.0,105.7338,11787410.0,65.2,0
16229,0.0,20887650.0,105.7331,11790660.0,65.2,0
16230,0.0,20888800.0,105.7323,11793920.0,65.2,0
16231,0.0,20888220.0,105.7316,11797180.0,65.2,0
16232,0.0,20887650.0,105.7308,11800440.0,65.2,0
16233,0.0,20887070.0,105.7331,11803690.0,65.2,0
16234,0.0,20886500.0,105.7353,11806950.0,65.2,0
16235,0.0,20887650.0,105.7365,11810210.0,65.2,0
16236,0.0,20888800.0,105.7376,11813470.0,65.2,0
16237,0.0,20887650.0,105.7387,11816720.0,65.2,0
16238,0.0,20886500.0,105.7398,11819980.0,65.2,0
16239,0.0,20886730.0,105.7387,11819380.0,65.2,0
16240,0.0,20886960.0,105.7376,11818770.0,65.2,0
16241,0.0,20887190.0,105.7365,11818160.0,65.2,0
16242,0.0,20887420.0,105.7353,11817560.0,65.2,0
16243,0.0,20887650.0,105.7331,11816950.0,65.2,0
16244,0.0,20887880.0,105.7308,11816350.0,65.2,0
16245,0.0,20888110.0,105.7286,11815740.0,65.2,0
16246,0.0,20888340.0,105.7263,11815130.0,65.2,0
16247,0.0,20888570.0,105.7241,11814530.0,65.2,0
16248,0.0,20888800.0,105.7218,11813920.0,65.2,0
16249,0.0,20887650.0,105.7286,11813320.0,65.2,0
16250,0.0,20886500.0,105.7353,11810290.0,65.2,0
16251,0.0,20887650.0,105.7331,11807250.0,65.2,0
16252,0.0,20888800.0,105.7308,11804220.0,65.2,0
16253,0.0,20888220.0,105.732,11801190.0,65.2,0
16254,0.0,20887650.0,105.7331,11798160.0,65.2,0
16255,0.0,20887070.0,105.7342,11795130.0,65.2,0
16256,0.0,20886500.0,105.7353,11792100.0,65.2,0
16257,0.0,20887650.0,105.7331,11789070.0,65.2,0
16258,0.0,20888800.0,105.7308,11786040.0,65.2,0
16259,0.0,20887650.0,105.7323,11783010.0,65.2,0
16260,0.0,20886500.0,105.7338,11779980.0,65.2,0
16261,0.0,20887650.0,105.7353,11779750.0,65.2,0
16262,0.0,20888800.0,105.7368,11779530.0,65.2,0
16263,0.0,20888410.0,105.7383,11779300.0,65.2,0
16264,0.0,20888030.0,105.7398,11779070.0,65.2,0
16265,0.0,20887650.0,105.7376,11778850.0,65.2,0
16266,0.0,20887270.0,105.7353,11778620.0,65.2,0
16267,0.0,20886880.0,105.7376,11778390.0,65.2,0
16268,0.0,20886500.0,105.7398,11778160.0,65.2,0
16269,0.0,20887650.0,105.7353,11777940.0,65.2,0
16270,0.0,20888800.0,105.7308,11777710.0,65.2,0
16271,0.0,20888800.0,105.7331,11777480.0,65.2,0
16272,0.0,20888800.0,105.7353,11780440.0,65.2,0
16273,0.0,20888800.0,105.7342,11783390.0,65.2,0
16274,0.0,20888800.0,105.7331,11786350.0,65.2,0
16275,0.0,20888800.0,105.732,11789300.0,65.2,0
16276,0.0,20888800.0,105.7308,11792250.0,65.2,0
16277,0.0,20888510.0,105.7331,11795210.0,65.2,0
16278,0.0,20888220.0,105.7353,11798160.0,65.2,0
16279,0.0,20887930.0,105.7376,11801120.0,65.2,0
16280,0.0,20887650.0,105.7398,11804070.0,65.2,0
16281,0.0,20887360.0,105.7387,11807030.0,65.2,0
16282,0.0,20887070.0,105.7376,11809980.0,65.2,0
16283,0.0,20886790.0,105.7365,11808770.0,65.2,0
16284,0.0,20886500.0,105.7353,11807560.0,65.2,0
16285,0.0,20887650.0,105.7477,11806350.0,65.2,0
16286,0.0,20888800.0,105.7601,11805130.0,65.2,0
16287,0.0,20885350.0,105.7725,11803920.0,65.2,0
16288,0.0,20881900.0,105.7848,11802710.0,65.2,0
16289,0.0,20885350.0,105.7691,11801500.0,65.2,0
16290,0.0,20888800.0,105.7533,11800290.0,65.2,0
16291,0.0,20887650.0,105.7443,11799070.0,65.2,0
16292,0.0,20886500.0,105.7353,11797860.0,65.2,0
16293,0.0,20887070.0,105.7342,11796650.0,65.2,0
16294,0.0,20887650.0,105.7331,11795510.0,65.2,0
16295,0.0,20888220.0,105.732,11794380.0,65.2,0
16296,0.0,20888800.0,105.7308,11793240.0,65.2,0
16297,0.0,20888510.0,105.7263,11792100.0,65.2,0
16298,0.0,20888220.0,105.7218,11790970.0,65.2,0
16299,0.0,20887930.0,105.7309,11789830.0,65.2,0
16300,0.0,20887650.0,105.7398,11788690.0,65.2,0
16301,0.0,20887360.0,105.7376,11787560.0,65.2,0
16302,0.0,20887070.0,105.7353,11786420.0,65.2,0
16303,0.0,20886790.0,105.7361,11785290.0,65.2,0
16304,0.0,20886500.0,105.7368,11784150.0,65.2,0
16305,0.0,20887070.0,105.7376,11786650.0,65.2,0
16306,0.0,20887650.0,105.7383,11789150.0,65.2,0
16307,0.0,20888220.0,105.7391,11791650.0,65.2,0
16308,0.0,20888800.0,105.7398,11794150.0,65.2,0
16309,0.0,20888800.0,105.7353,11796650.0,65.2,0
16310,0.0,20888800.0,105.7308,11799150.0,65.2,0
16311,0.0,20888570.0,105.7331,11801650.0,65.2,0
16312,0.0,20888340.0,105.7353,11804150.0,65.2,0
16313,0.0,20888110.0,105.7376,11806650.0,65.2,0
16314,0.0,20887880.0,105.7398,11809150.0,65.2,0
16315,0.0,20887650.0,105.7309,11811650.0,65.2,0
16316,0.0,20887420.0,105.7218,11811270.0,65.2,0
16317,0.0,20887190.0,105.7252,11810890.0,65.2,0
16318,0.0,20886960.0,105.7286,11810510.0,65.2,0
16319,0.0,20886730.0,105.732,11810130.0,65.2,0
16320,0.0,20886500.0,105.7353,11809750.0,65.2,0
16321,0.0,20887650.0,105.7365,11809380.0,65.2,0
16322,0.0,20888800.0,105.7376,11809000.0,65.2,0
16323,0.0,20887650.0,105.7387,11808620.0,65.2,0
16324,0.0,20886500.0,105.7398,11808240.0,65.2,0
16325,0.0,20887070.0,105.7353,11807860.0,65.2,0
16326,0.0,20887650.0,105.7308,11807480.0,65.2,0
16327,0.0,20888220.0,105.7331,11805510.0,65.2,0
16328,0.0,20888800.0,105.7353,11803540.0,65.2,0
16329,0.0,20885350.0,105.7398,11801570.0,65.2,0
16330,0.0,20881900.0,105.7443,11799600.0,65.2,0
16331,0.0,20883630.0,105.741,11797630.0,65.2,0
16332,0.0,20885350.0,105.7376,11795660.0,65.2,0
16333,0.0,20887070.0,105.7342,11793690.0,65.2,0
16334,0.0,20888800.0,105.7308,11791720.0,65.2,0
16335,0.0,20885350.0,105.7331,11789750.0,65.2,0
16336,0.0,20881900.0,105.7353,11787790.0,65.2,0
16337,0.0,20883050.0,105.7353,11785820.0,65.2,0
16338,0.0,20884200.0,105.7353,11786040.0,65.2,0
16339,0.0,20885350.0,105.7353,11786270.0,65.2,0
16340,0.0,20886500.0,105.7353,11786500.0,65.2,0
16341,0.0,20887070.0,105.7376,11786720.0,65.2,0
16342,0.0,20887650.0,105.7398,11786950.0,65.2,0
16343,0.0,20888220.0,105.7421,11787180.0,65.2,0
16344,0.0,20888800.0,105.7443,11787410.0,65.2,0
16345,0.0,20887650.0,105.7398,11787630.0,65.2,0
16346,0.0,20886500.0,105.7353,11787860.0,65.2,0
16347,0.0,20887070.0,105.7376,11788090.0,65.2,0
16348,0.0,20887650.0,105.7398,11788320.0,65.2,0
16349,0.0,20888220.0,105.7376,11788770.0,65.2,0
16350,0.0,20888800.0,105.7353,11789220.0,65.2,0
16351,0.0,20888570.0,105.7331,11789680.0,65.2,0
16352,0.0,20888340.0,105.7308,11790130.0,65.2,0
16353,0.0,20888110.0,105.7301,11790590.0,65.2,0
16354,0.0,20887880.0,105.7293,11791040.0,65.2,0
16355,0.0,20887650.0,105.7286,11791500.0,65.2,0
16356,0.0,20887420.0,105.7278,11791950.0,65.2,0
16357,0.0,20887190.0,105.7271,11792410.0,65.2,0
16358,0.0,20886960.0,105.7263,11792860.0,65.2,0
16359,0.0,20886730.0,105.7256,11793320.0,65.2,0
16360,0.0,20886500.0,105.7248,11793470.0,65.2,0
16361,0.0,20887070.0,105.7241,11793620.0,65.2,0
16362,0.0,20887650.0,105.7233,11793770.0,65.2,0
16363,0.0,20888220.0,105.7226,11793920.0,65.2,0
16364,0.0,20888800.0,105.7218,11794070.0,65.2,0
16365,0.0,20888220.0,105.7241,11794220.0,65.2,0
16366,0.0,20887650.0,105.7263,11794380.0,65.2,0
16367,0.0,20887070.0,105.7286,11794530.0,65.2,0
16368,0.0,20886500.0,105.7308,11794680.0,65.2,0
16369,0.0,20886880.0,105.7331,11794830.0,65.2,0
16370,0.0,20887270.0,105.7353,11794980.0,65.2,0
16371,0.0,20887650.0,105.7331,11794070.0,65.2,0
16372,0.0,20888030.0,105.7308,11793160.0,65.2,0
16373,0.0,20888410.0,105.7331,11792250.0,65.2,0
16374,0.0,20888800.0,105.7353,11791350.0,65.2,0
16375,0.0,20887650.0,105.7376,11790440.0,65.2,0
16376,0.0,20886500.0,105.7398,11789530.0,65.2,0
16377,0.0,20886880.0,105.7387,11788620.0,65.2,0
16378,0.0,20887270.0,105.7376,11787710.0,65.2,0
16379,0.0,20887650.0,105.7365,11786800.0,65.2,0
16380,0.0,20888030.0,105.7353,11785890.0,65.2,0
16381,0.0,20888410.0,105.7376,11784980.0,65.2,0
16382,0.0,20888800.0,105.7398,11784910.0,65.2,0
16383,0.0,20888220.0,105.7353,11784830.0,65.2,0
16384,0.0,20887650.0,105.7308,11784750.0,65.2,0
16385,0.0,20887070.0,105.7293,11784680.0,65.2,0
16386,0.0,20886500.0,105.7278,11784600.0,65.2,0
16387,0.0,20886790.0,105.7263,11784530.0,65.2,0
16388,0.0,20887070.0,105.7248,11784450.0,65.2,0
16389,0.0,20887360.0,105.7233,11784380.0,65.2,0
16390,0.0,20887650.0,105.7218,11784300.0,65.2,0
16391,0.0,20887930.0,105.7263,11784220.0,65.2,0
16392,0.0,20888220.0,105.7308,11784150.0,65.2,0
16393,0.0,20888510.0,105.7331,11785510.0,65.2,0
16394,0.0,20888800.0,105.7353,11786880.0,65.2,0
16395,0.0,20888600.0,105.735,11788240.0,65.2,0
16396,0.0,20888410.0,105.7346,11789600.0,65.2,0
16397,0.0,20888220.0,105.7342,11790970.0,65.2,0
16398,0.0,20888030.0,105.7338,11792330.0,65.2,0
16399,0.0,20887840.0,105.7335,11793690.0,65.2,0
16400,0.0,20887650.0,105.7331,11795060.0,65.2,0
16401,0.0,20887460.0,105.7327,11796420.0,65.2,0
16402,0.0,20887270.0,105.7323,11797790.0,65.2,0
16403,0.0,20887070.0,105.732,11799150.0,65.2,0
16404,0.0,20886880.0,105.7316,11800890.0,65.2,0
16405,0.0,20886690.0,105.7312,11802630.0,65.2,0
16406,0.0,20886500.0,105.7308,11804380.0,65.2,0
16407,0.0,20887650.0,105.7331,11806120.0,65.2,0
16408,0.0,20888800.0,105.7353,11807860.0,65.2,0
16409,0.0,20887070.0,105.7346,11809600.0,65.2,0
16410,0.0,20885350.0,105.7338,11811350.0,65.2,0
16411,0.0,20883630.0,105.7331,11813090.0,65.2,0
16412,0.0,20881900.0,105.7323,11814830.0,65.2,0
16413,0.0,20885350.0,105.7316,11816570.0,65.2,0
16414,0.0,20888800.0,105.7308,11818320.0,65.2,0
16415,0.0,20888710.0,105.7331,11816720.0,65.2,0
16416,0.0,20888620.0,105.7353,11815130.0,65.2,0
16417,0.0,20888530.0,105.7331,11813540.0,65.2,0
16418,0.0,20888440.0,105.7308,11811950.0,65.2,0
16419,0.0,20888350.0,105.7263,11810360.0,65.2,0
16420,0.0,20888270.0,105.7218,11808770.0,65.2,0
16421,0.0,20888180.0,105.7286,11807180.0,65.2,0
16422,0.0,20888090.0,105.7353,11805590.0,65.2,0
16423,0.0,20888000.0,105.7342,11804000.0,65.2,0
16424,0.0,20887910.0,105.7331,11802410.0,65.2,0
16425,0.0,20887830.0,105.732,11800820.0,65.2,0
16426,0.0,20887740.0,105.7308,11798920.0,65.2,0
16427,0.0,20887650.0,105.7353,11797030.0,65.2,0
16428,0.0,20887560.0,105.7398,11795130.0,65.2,0
16429,0.0,20887470.0,105.7353,11793240.0,65.2,0
16430,0.0,20887380.0,105.7308,11791350.0,65.2,0
16431,0.0,20887290.0,105.7241,11789450.0,65.2,0
16432,0.0,20887210.0,105.7173,11787560.0,65.2,0
16433,0.0,20887120.0,105.7196,11785660.0,65.2,0
16434,0.0,20887030.0,105.7218,11783770.0,65.2,0
16435,0.0,20886940.0,105.7241,11781880.0,65.2,0
16436,0.0,20886850.0,105.7263,11779980.0,65.2,0
16437,0.0,20886760.0,105.7286,11781120.0,65.2,0
16438,0.0,20886680.0,105.7308,11782250.0,65.2,0
16439,0.0,20886590.0,105.7331,11783390.0,65.2,0
16440,0.0,20886500.0,105.7353,11784530.0,65.2,0
16441,0.0,20887070.0,105.7331,11785660.0,65.2,0
16442,0.0,20887650.0,105.7308,11786800.0,65.2,0
16443,0.0,20888220.0,105.7331,11787940.0,65.2,0
16444,0.0,20888800.0,105.7353,11789070.0,65.2,0
16445,0.0,20887650.0,105.7342,11790210.0,65.2,0
16446,0.0,20886500.0,105.7331,11791350.0,65.2,0
16447,0.0,20887650.0,105.732,11792480.0,65.2,0
16448,0.0,20888800.0,105.7308,11793390.0,65.2,0
16449,0.0,20888220.0,105.7316,11794300.0,65.2,0
16450,0.0,20887650.0,105.7323,11795210.0,65.2,0
16451,0.0,20887070.0,105.7331,11796120.0,65.2,0
16452,0.0,20886500.0,105.7338,11797030.0,65.2,0
16453,0.0,20887070.0,105.7346,11797940.0,65.2,0
16454,0.0,20887650.0,105.7353,11798850.0,65.2,0
16455,0.0,20888220.0,105.7331,11799750.0,65.2,0
16456,0.0,20888800.0,105.7308,11800660.0,65.2,0
16457,0.0,20887650.0,105.7331,11801570.0,65.2,0
16458,0.0,20886500.0,105.7353,11802480.0,65.2,0
16459,0.0,20884200.0,105.7263,11800820.0,65.2,0
16460,0.0,20881900.0,105.7173,11799150.0,65.2,0
16461,0.0,20883630.0,105.7185,11797480.0,65.2,0
16462,0.0,20885350.0,105.7196,11795820.0,65.2,0
16463,0.0,20887070.0,105.7207,11794150.0,65.2,0
16464,0.0,20888800.0,105.7218,11792480.0,65.2,0
16465,0.0,20888630.0,105.7196,11790820.0,65.2,0
16466,0.0,20888470.0,105.7173,11789150.0,65.2,0
16467,0.0,20888300.0,105.7241,11787480.0,65.2,0
16468,0.0,20888140.0,105.7308,11785820.0,65.2,0
16469,0.0,20887980.0,105.7263,11784150.0,65.2,0
16470,0.0,20887810.0,105.7218,11784000.0,65.2,0
16471,0.0,20887650.0,105.7286,11783850.0,65.2,0
16472,0.0,20887480.0,105.7353,11783690.0,65.2,0
16473,0.0,20887320.0,105.7342,11783540.0,65.2,0
16474,0.0,20887160.0,105.7331,11783390.0,65.2,0
16475,0.0,20886990.0,105.732,11783240.0,65.2,0
16476,0.0,20886830.0,105.7308,11783090.0,65.2,0
16477,0.0,20886660.0,105.7297,11782940.0,65.2,0
16478,0.0,20886500.0,105.7286,11782790.0,65.2,0
16479,0.0,20887070.0,105.7275,11782630.0,65.2,0
16480,0.0,20887650.0,105.7263,11782480.0,65.2,0
16481,0.0,20888220.0,105.7252,11784300.0,65.2,0
16482,0.0,20888800.0,105.7241,11786120.0,65.2,0
16483,0.0,20887650.0,105.723,11787940.0,65.2,0
16484,0.0,20886500.0,105.7218,11789750.0,65.2,0
16485,0.0,20886790.0,105.7263,11791570.0,65.2,0
16486,0.0,20887070.0,105.7308,11793390.0,65.2,0
16487,0.0,20887360.0,105.732,11795210.0,65.2,0
16488,0.0,20887650.0,105.7331,11797030.0,65.2,0
16489,0.0,20887930.0,105.7342,11798850.0,65.2,0
16490,0.0,20888220.0,105.7353,11800660.0,65.2,0
16491,0.0,20888510.0,105.7286,11802480.0,65.2,0
16492,0.0,20888800.0,105.7218,11803320.0,65.2,0
16493,0.0,20888220.0,105.7286,11804150.0,65.2,0
16494,0.0,20887650.0,105.7353,11804980.0,65.2,0
16495,0.0,20887070.0,105.7361,11805820.0,65.2,0
16496,0.0,20886500.0,105.7368,11806650.0,65.2,0
16497,0.0,20887650.0,105.7376,11807480.0,65.2,0
16498,0.0,20888800.0,105.7383,11808320.0,65.2,0
16499,0.0,20887650.0,105.7391,11809150.0,65.2,0
16500,0.0,20886500.0,105.7398,11809980.0,65.2,0
16501,0.0,20887650.0,105.7376,11810820.0,65.2,0
16502,0.0,20888800.0,105.7353,11811650.0,65.2,0
16503,0.0,20887650.0,105.7286,11810820.0,65.2,0
16504,0.0,20886500.0,105.7218,11809980.0,65.2,0
16505,0.0,20886880.0,105.7263,11809150.0,65.2,0
16506,0.0,20887270.0,105.7308,11808320.0,65.2,0
16507,0.0,20887650.0,105.732,11807480.0,65.2,0
16508,0.0,20888030.0,105.7331,11806650.0,65.2,0
16509,0.0,20888410.0,105.7342,11805820.0,65.2,0
16510,0.0,20888800.0,105.7353,11804980.0,65.2,0
16511,0.0,20887650.0,105.7353,11804150.0,65.2,0
16512,0.0,20886500.0,105.7353,11803320.0,65.2,0
16513,0.0,20886500.0,105.7353,11802480.0,65.2,0
16514,0.0,20886500.0,105.7353,11802790.0,65.2,0
16515,0.0,20886880.0,105.7348,11803090.0,65.2,0
16516,0.0,20887270.0,105.7342,11803390.0,65.2,0
16517,0.0,20887650.0,105.7337,11803690.0,65.2,0
16518,0.0,20888030.0,105.7331,11804000.0,65.2,0
16519,0.0,20888410.0,105.7325,11804300.0,65.2,0
16520,0.0,20888800.0,105.732,11804600.0,65.2,0
16521,0.0,20887650.0,105.7314,11804910.0,65.2,0
16522,0.0,20886500.0,105.7308,11805210.0,65.2,0
16523,0.0,20887650.0,105.7286,11805510.0,65.2,0
16524,0.0,20888800.0,105.7263,11805820.0,65.2,0
16525,0.0,20887650.0,105.7241,11804750.0,65.2,0
16526,0.0,20886500.0,105.7218,11803690.0,65.2,0
16527,0.0,20887070.0,105.7196,11802630.0,65.2,0
16528,0.0,20887650.0,105.7173,11801570.0,65.2,0
16529,0.0,20888220.0,105.7241,11800510.0,65.2,0
16530,0.0,20888800.0,105.7308,11799450.0,65.2,0
16531,0.0,20887650.0,105.7316,11798390.0,65.2,0
16532,0.0,20886500.0,105.7323,11797330.0,65.2,0
16533,0.0,20887070.0,105.7331,11796270.0,65.2,0
