timestamp,P-PDG,P-TPT,T-TPT,start
35893,26483860.0,13985770.0,109.8451,0
35894,26483850.0,13985900.0,109.8447,0
35895,26483840.0,13986030.0,109.8443,0
35896,26483840.0,13986160.0,109.844,0
35897,26483830.0,13986280.0,109.8436,0
35898,26483820.0,13986410.0,109.8432,0
35899,26483830.0,13986540.0,109.8428,0
35900,26483840.0,13986670.0,109.8425,0
35901,26483840.0,13986800.0,109.8421,0
35902,26483850.0,13986920.0,109.8417,0
35903,26483860.0,13987050.0,109.8413,0
35904,26483870.0,13987180.0,109.841,0
35905,26483880.0,13987310.0,109.8406,0
35906,26483890.0,13987430.0,109.8402,0
35907,26483900.0,13987560.0,109.8398,0
35908,26483910.0,13987690.0,109.8395,0
35909,26483910.0,13987820.0,109.8391,0
35910,26483920.0,13987770.0,109.8393,0
35911,26483930.0,13987730.0,109.8396,0
35912,26483940.0,13987690.0,109.8398,0
35913,26483950.0,13987650.0,109.8401,0
35914,26483960.0,13987600.0,109.8403,0
35915,26483960.0,13987560.0,109.8406,0
35916,26483970.0,13987520.0,109.8408,0
35917,26483980.0,13987480.0,109.8411,0
35918,26483990.0,13987430.0,109.8413,0
35919,26484000.0,13987390.0,109.8416,0
35920,26484010.0,13987350.0,109.8418,0
35921,26484010.0,13987310.0,109.8421,0
35922,26484020.0,13987260.0,109.8423,0
35923,26484030.0,13987220.0,109.8426,0
35924,26484040.0,13987180.0,109.8428,0
35925,26484050.0,13987140.0,109.8431,0
35926,26484060.0,13987090.0,109.8433,0
35927,26484070.0,13987050.0,109.8436,0
35928,26484080.0,13987010.0,109.8438,0
35929,26484080.0,13986960.0,109.8441,0
35930,26484090.0,13986920.0,109.8443,0
35931,26484100.0,13986880.0,109.8446,0
35932,26484130.0,13986840.0,109.8448,0
35933,26484160.0,13986790.0,109.8451,0
35934,26484200.0,13986750.0,109.8453,0
35935,26484230.0,13986710.0,109.8456,0
35936,26484260.0,13986670.0,109.8458,0
35937,26484300.0,13986620.0,109.8461,0
35938,26484330.0,13986580.0,109.8463,0
35939,26484360.0,13986540.0,109.8466,0
35940,26484390.0,13986500.0,109.8468,0
35941,26484420.0,13986450.0,109.8471,0
35942,26484460.0,13986410.0,109.8473,0
35943,26484400.0,13986450.0,109.8489,0
35944,26484350.0,13986500.0,109.8505,0
35945,26484290.0,13986540.0,109.8521,0
35946,26484240.0,13986580.0,109.8537,0
35947,26484180.0,13986620.0,109.8553,0
35948,26484130.0,13986670.0,109.8568,0
35949,26484080.0,13986710.0,109.8584,0
35950,26484020.0,13986750.0,109.86,0
35951,26483970.0,13986790.0,109.8616,0
35952,26483910.0,13986840.0,109.8632,0
35953,26483860.0,13986880.0,109.8648,0
35954,26483840.0,13986920.0,109.8663,0
35955,26483830.0,13986960.0,109.8679,0
35956,26483810.0,13987010.0,109.8695,0
35957,26483800.0,13987050.0,109.8711,0
35958,26483780.0,13987090.0,109.8727,0
35959,26483760.0,13987140.0,109.8743,0
35960,26483750.0,13987180.0,109.8758,0
35961,26483730.0,13987220.0,109.8774,0
35962,26483720.0,13987260.0,109.879,0
35963,26483700.0,13987310.0,109.8806,0
35964,26483690.0,13987350.0,109.8822,0
35965,26483700.0,13987390.0,109.8838,0
35966,26483720.0,13987430.0,109.8853,0
35967,26483740.0,13987480.0,109.8869,0
35968,26483750.0,13987520.0,109.8885,0
35969,26483770.0,13987560.0,109.8901,0
35970,26483790.0,13987600.0,109.8917,0
35971,26483800.0,13987650.0,109.8932,0
35972,26483820.0,13987690.0,109.8948,0
35973,26483840.0,13987730.0,109.8964,0
35974,26483850.0,13987770.0,109.898,0
35975,26483870.0,13987820.0,109.8996,0
35976,26483830.0,13987690.0,109.8967,0
35977,26483780.0,13987560.0,109.8937,0
35978,26483740.0,13987430.0,109.8908,0
35979,26483690.0,13987310.0,109.8879,0
35980,26483650.0,13987180.0,109.885,0
35981,26483600.0,13987050.0,109.8821,0
35982,26483560.0,13986920.0,109.8792,0
35983,26483510.0,13986800.0,109.8763,0
35984,26483470.0,13986670.0,109.8733,0
35985,26483430.0,13986540.0,109.8704,0
35986,26483380.0,13986410.0,109.8675,0
35987,26483390.0,13986290.0,109.8646,0
35988,26483400.0,13986160.0,109.8617,0
35989,26483410.0,13986030.0,109.8587,0
35990,26483420.0,13985900.0,109.8558,0
35991,26483430.0,13985770.0,109.8529,0
35992,26483440.0,13985650.0,109.85,0
35993,26483440.0,13985520.0,109.8471,0
35994,26483450.0,13985390.0,109.8442,0
35995,26483460.0,13985260.0,109.8412,0
35996,26483470.0,13985130.0,109.8383,0
35997,26483480.0,13985010.0,109.8354,0
35998,26483500.0,13984880.0,109.8325,0
35999,26483510.0,13984750.0,109.8296,0
36000,26483530.0,13984630.0,109.8267,0
36001,26483550.0,13984500.0,109.8237,0
36002,26483570.0,13984370.0,109.8208,0
36003,26483580.0,13984240.0,109.8179,0
36004,26483600.0,13984110.0,109.815,0
36005,26483620.0,13983990.0,109.8121,0
36006,26483640.0,13983860.0,109.8092,0
36007,26483650.0,13983730.0,109.8062,0
36008,26483670.0,13983600.0,109.8033,0
36009,26483650.0,13983730.0,109.8053,0
36010,26483640.0,13983860.0,109.8073,0
36011,26483620.0,13983990.0,109.8093,0
36012,26483610.0,13984110.0,109.8113,0
36013,26483590.0,13984240.0,109.8133,0
36014,26483580.0,13984370.0,109.8153,0
36015,26483560.0,13984500.0,109.8173,0
36016,26483550.0,13984620.0,109.8193,0
36017,26483530.0,13984750.0,109.8213,0
36018,26483520.0,13984880.0,109.8233,0
36019,26483500.0,13985010.0,109.8253,0
36020,26483510.0,13985130.0,109.8273,0
36021,26483520.0,13985260.0,109.8293,0
36022,26483530.0,13985390.0,109.8313,0
36023,26483530.0,13985520.0,109.8333,0
36024,26483540.0,13985640.0,109.8353,0
36025,26483550.0,13985770.0,109.8373,0
36026,26483560.0,13985900.0,109.8393,0
36027,26483560.0,13986030.0,109.8413,0
36028,26483570.0,13986160.0,109.8433,0
36029,26483580.0,13986280.0,109.8453,0
36030,26483590.0,13986410.0,109.8473,0
36031,26483580.0,13986450.0,109.8463,0
36032,26483580.0,13986500.0,109.8453,0
36033,26483580.0,13986540.0,109.8443,0
36034,26483580.0,13986580.0,109.8433,0
36035,26483570.0,13986620.0,109.8423,0
36036,26483570.0,13986670.0,109.8413,0
36037,26483560.0,13986710.0,109.8403,0
36038,26483560.0,13986750.0,109.8393,0
36039,26483560.0,13986790.0,109.8383,0
36040,26483550.0,13986840.0,109.8373,0
36041,26483550.0,13986880.0,109.8363,0
36042,26483550.0,13986920.0,109.8353,0
36043,26483550.0,13986960.0,109.8343,0
36044,26483550.0,13987010.0,109.8333,0
36045,26483550.0,13987050.0,109.8323,0
36046,26483540.0,13987090.0,109.8313,0
36047,26483540.0,13987140.0,109.8303,0
36048,26483540.0,13987180.0,109.8293,0
36049,26483540.0,13987220.0,109.8283,0
36050,26483540.0,13987260.0,109.8273,0
36051,26483540.0,13987310.0,109.8263,0
36052,26483540.0,13987350.0,109.8253,0
36053,26483560.0,13987390.0,109.8243,0
36054,26483580.0,13987430.0,109.8233,0
36055,26483590.0,13987480.0,109.8223,0
36056,26483610.0,13987520.0,109.8213,0
36057,26483630.0,13987560.0,109.8203,0
36058,26483650.0,13987600.0,109.8193,0
36059,26483670.0,13987650.0,109.8183,0
36060,26483690.0,13987690.0,109.8173,0
36061,26483700.0,13987730.0,109.8163,0
36062,26483720.0,13987770.0,109.8153,0
36063,26483740.0,13987820.0,109.8143,0
36064,26483700.0,13987770.0,109.8155,0
36065,26483660.0,13987730.0,109.8167,0
36066,26483620.0,13987690.0,109.8178,0
36067,26483580.0,13987650.0,109.819,0
36068,26483540.0,13987600.0,109.8202,0
36069,26483500.0,13987560.0,109.8213,0
36070,26483460.0,13987520.0,109.8225,0
36071,26483420.0,13987480.0,109.8237,0
36072,26483380.0,13987430.0,109.8248,0
36073,26483340.0,13987390.0,109.826,0
36074,26483300.0,13987350.0,109.8272,0
36075,26483320.0,13987310.0,109.8283,0
36076,26483330.0,13987260.0,109.8295,0
36077,26483350.0,13987220.0,109.8307,0
36078,26483360.0,13987180.0,109.8318,0
36079,26483380.0,13987140.0,109.833,0
36080,26483400.0,13987090.0,109.8342,0
36081,26483420.0,13987050.0,109.8353,0
36082,26483430.0,13987010.0,109.8365,0
36083,26483450.0,13986960.0,109.8377,0
36084,26483470.0,13986920.0,109.8388,0
36085,26483480.0,13986880.0,109.84,0
36086,26483470.0,13986840.0,109.8412,0
36087,26483450.0,13986790.0,109.8423,0
36088,26483430.0,13986750.0,109.8435,0
36089,26483410.0,13986710.0,109.8447,0
36090,26483400.0,13986670.0,109.8458,0
36091,26483380.0,13986620.0,109.847,0
36092,26483360.0,13986580.0,109.8482,0
36093,26483350.0,13986540.0,109.8493,0
36094,26483330.0,13986500.0,109.8505,0
36095,26483310.0,13986450.0,109.8517,0
36096,26483300.0,13986410.0,109.8528,0
36097,26483290.0,13986350.0,109.8507,0
36098,26483290.0,13986280.0,109.8486,0
36099,26483290.0,13986220.0,109.8465,0
36100,26483290.0,13986160.0,109.8443,0
36101,26483290.0,13986090.0,109.8422,0
36102,26483290.0,13986030.0,109.8401,0
36103,26483280.0,13985960.0,109.838,0
36104,26483280.0,13985900.0,109.8358,0
36105,26483280.0,13985840.0,109.8337,0
36106,26483280.0,13985770.0,109.8316,0
36107,26483270.0,13985710.0,109.8295,0
36108,26483330.0,13985640.0,109.8273,0
36109,26483380.0,13985580.0,109.8252,0
36110,26483430.0,13985520.0,109.8231,0
36111,26483480.0,13985450.0,109.821,0
36112,26483540.0,13985390.0,109.8188,0
36113,26483590.0,13985330.0,109.8167,0
36114,26483640.0,13985260.0,109.8146,0
36115,26483690.0,13985200.0,109.8125,0
36116,26483750.0,13985130.0,109.8103,0
36117,26483800.0,13985070.0,109.8082,0
36118,26483850.0,13985010.0,109.8061,0
36119,26483850.0,13985090.0,109.8065,0
36120,26483850.0,13985180.0,109.8069,0
36121,26483860.0,13985260.0,109.8073,0
36122,26483860.0,13985350.0,109.8077,0
36123,26483860.0,13985430.0,109.8082,0
36124,26483860.0,13985520.0,109.8086,0
36125,26483860.0,13985600.0,109.809,0
36126,26483870.0,13985690.0,109.8094,0
36127,26483870.0,13985770.0,109.8098,0
36128,26483870.0,13985860.0,109.8102,0
36129,26483870.0,13985940.0,109.8107,0
36130,26483880.0,13986030.0,109.8111,0
36131,26483890.0,13986110.0,109.8115,0
36132,26483900.0,13986200.0,109.8119,0
36133,26483910.0,13986280.0,109.8123,0
36134,26483920.0,13986370.0,109.8127,0
36135,26483930.0,13986450.0,109.8132,0
36136,26483940.0,13986540.0,109.8136,0
36137,26483950.0,13986630.0,109.814,0
36138,26483960.0,13986710.0,109.8144,0
36139,26483970.0,13986800.0,109.8148,0
36140,26483980.0,13986880.0,109.8152,0
36141,26483980.0,13986970.0,109.8157,0
36142,26483970.0,13987050.0,109.8161,0
36143,26483970.0,13987140.0,109.8165,0
36144,26483970.0,13987220.0,109.8169,0
36145,26483960.0,13987310.0,109.8173,0
36146,26483960.0,13987390.0,109.8177,0
36147,26483950.0,13987480.0,109.8182,0
36148,26483950.0,13987560.0,109.8186,0
36149,26483950.0,13987650.0,109.819,0
36150,26483940.0,13987730.0,109.8194,0
36151,26483940.0,13987820.0,109.8198,0
36152,26483910.0,13987730.0,109.8196,0
36153,26483880.0,13987650.0,109.8193,0
36154,26483850.0,13987560.0,109.8191,0
36155,26483830.0,13987480.0,109.8188,0
36156,26483800.0,13987390.0,109.8186,0
36157,26483770.0,13987310.0,109.8183,0
36158,26483740.0,13987220.0,109.8181,0
36159,26483710.0,13987140.0,109.8178,0
36160,26483680.0,13987050.0,109.8176,0
36161,26483650.0,13986970.0,109.8173,0
36162,26483620.0,13986880.0,109.8171,0
36163,26483680.0,13986800.0,109.8168,0
36164,26483730.0,13986710.0,109.8166,0
36165,26483790.0,13986630.0,109.8163,0
36166,26483850.0,13986540.0,109.8161,0
36167,26483900.0,13986450.0,109.8158,0
36168,26483960.0,13986370.0,109.8156,0
36169,26484010.0,13986280.0,109.8153,0
36170,26484070.0,13986200.0,109.8151,0
36171,26484120.0,13986110.0,109.8148,0
36172,26484180.0,13986030.0,109.8146,0
36173,26484230.0,13985940.0,109.8143,0
36174,26484220.0,13985860.0,109.8141,0
36175,26484200.0,13985770.0,109.8138,0
36176,26484180.0,13985690.0,109.8136,0
36177,26484160.0,13985600.0,109.8133,0
36178,26484150.0,13985520.0,109.8131,0
36179,26484130.0,13985430.0,109.8128,0
36180,26484110.0,13985350.0,109.8126,0
36181,26484090.0,13985260.0,109.8123,0
36182,26484080.0,13985180.0,109.8121,0
36183,26484060.0,13985090.0,109.8118,0
36184,26484040.0,13985010.0,109.8116,0
36185,26484040.0,13985060.0,109.8113,0
36186,26484040.0,13985110.0,109.8111,0
36187,26484050.0,13985160.0,109.8108,0
36188,26484050.0,13985210.0,109.8106,0
36189,26484050.0,13985260.0,109.8103,0
36190,26484050.0,13985310.0,109.8101,0
36191,26484050.0,13985360.0,109.8098,0
36192,26484050.0,13985420.0,109.8096,0
36193,26484050.0,13985470.0,109.8093,0
36194,26484050.0,13985520.0,109.8091,0
36195,26484050.0,13985570.0,109.8088,0
36196,26484050.0,13985620.0,109.8086,0
36197,26484050.0,13985670.0,109.8083,0
36198,26484050.0,13985720.0,109.8081,0
36199,26484050.0,13985770.0,109.8078,0
36200,26484050.0,13985820.0,109.8076,0
36201,26484050.0,13985870.0,109.8073,0
36202,26484050.0,13985930.0,109.8071,0
36203,26484050.0,13985980.0,109.8068,0
36204,26484050.0,13986030.0,109.8066,0
36205,26484050.0,13986080.0,109.8063,0
36206,26484050.0,13986130.0,109.8061,0
36207,26484010.0,13986180.0,109.8058,0
36208,26483980.0,13986230.0,109.8056,0
36209,26483940.0,13986280.0,109.8053,0
36210,26483900.0,13986340.0,109.8051,0
36211,26483860.0,13986390.0,109.8048,0
36212,26483810.0,13986440.0,109.8046,0
36213,26483770.0,13986490.0,109.8043,0
36214,26483730.0,13986540.0,109.8041,0
36215,26483690.0,13986590.0,109.8038,0
36216,26483650.0,13986640.0,109.8036,0
36217,26483620.0,13986690.0,109.8033,0
36218,26483660.0,13986740.0,109.8051,0
36219,26483700.0,13986800.0,109.8068,0
36220,26483750.0,13986850.0,109.8086,0
36221,26483800.0,13986900.0,109.8103,0
36222,26483840.0,13986950.0,109.8121,0
36223,26483880.0,13987000.0,109.8138,0
36224,26483930.0,13987050.0,109.8156,0
36225,26483970.0,13987100.0,109.8173,0
36226,26484020.0,13987150.0,109.8191,0
36227,26484060.0,13987200.0,109.8208,0
36228,26484110.0,13987260.0,109.8226,0
36229,26484110.0,13987310.0,109.8243,0
36230,26484120.0,13987360.0,109.8261,0
36231,26484130.0,13987410.0,109.8278,0
36232,26484130.0,13987460.0,109.8296,0
36233,26484140.0,13987510.0,109.8313,0
36234,26484150.0,13987560.0,109.8331,0
36235,26484160.0,13987610.0,109.8348,0
36236,26484160.0,13987660.0,109.8366,0
36237,26484170.0,13987720.0,109.8383,0
36238,26484180.0,13987770.0,109.8401,0
36239,26484180.0,13987820.0,109.8418,0
36240,26484200.0,13987690.0,109.8407,0
36241,26484210.0,13987560.0,109.8395,0
36242,26484230.0,13987430.0,109.8383,0
36243,26484240.0,13987310.0,109.8372,0
36244,26484250.0,13987180.0,109.836,0
36245,26484270.0,13987050.0,109.8348,0
36246,26484280.0,13986920.0,109.8337,0
36247,26484300.0,13986800.0,109.8325,0
36248,26484310.0,13986670.0,109.8313,0
36249,26484320.0,13986540.0,109.8302,0
36250,26484340.0,13986410.0,109.829,0
36251,26484320.0,13986290.0,109.8278,0
36252,26484300.0,13986160.0,109.8267,0
36253,26484280.0,13986030.0,109.8255,0
36254,26484260.0,13985900.0,109.8243,0
36255,26484240.0,13985770.0,109.8232,0
36256,26484220.0,13985650.0,109.822,0
36257,26484200.0,13985520.0,109.8208,0
36258,26484190.0,13985390.0,109.8197,0
36259,26484170.0,13985260.0,109.8185,0
36260,26484150.0,13985130.0,109.8173,0
36261,26484130.0,13985010.0,109.8162,0
36262,26484110.0,13984880.0,109.815,0
36263,26484090.0,13984750.0,109.8138,0
36264,26484060.0,13984630.0,109.8127,0
36265,26484040.0,13984500.0,109.8115,0
36266,26484020.0,13984370.0,109.8103,0
36267,26484000.0,13984240.0,109.8092,0
36268,26483980.0,13984110.0,109.808,0
36269,26483960.0,13983990.0,109.8068,0
36270,26483940.0,13983860.0,109.8057,0
36271,26483910.0,13983730.0,109.8045,0
36272,26483890.0,13983600.0,109.8033,0
36273,26483950.0,13983630.0,109.8034,0
36274,26484010.0,13983670.0,109.8035,0
36275,26484070.0,13983700.0,109.8036,0
36276,26484130.0,13983730.0,109.8037,0
36277,26484190.0,13983760.0,109.8037,0
36278,26484250.0,13983790.0,109.8038,0
36279,26484300.0,13983830.0,109.8039,0
36280,26484360.0,13983860.0,109.804,0
36281,26484420.0,13983890.0,109.8041,0
36282,26484480.0,13983920.0,109.8042,0
36283,26484540.0,13983950.0,109.8042,0
36284,26484570.0,13983990.0,109.8043,0
36285,26484610.0,13984020.0,109.8044,0
36286,26484640.0,13984050.0,109.8045,0
36287,26484680.0,13984080.0,109.8046,0
36288,26484710.0,13984110.0,109.8047,0
36289,26484740.0,13984140.0,109.8047,0
36290,26484780.0,13984180.0,109.8048,0
36291,26484810.0,13984210.0,109.8049,0
36292,26484850.0,13984240.0,109.805,0
36293,26484880.0,13984270.0,109.8051,0
36294,26484920.0,13984300.0,109.8052,0
36295,26484950.0,13984340.0,109.8052,0
36296,26484990.0,13984370.0,109.8053,0
36297,26485030.0,13984400.0,109.8054,0
36298,26485060.0,13984430.0,109.8055,0
36299,26485100.0,13984470.0,109.8056,0
36300,26485130.0,13984500.0,109.8057,0
36301,26485170.0,13984530.0,109.8057,0
36302,26485210.0,13984560.0,109.8058,0
36303,26485240.0,13984590.0,109.8059,0
36304,26485280.0,13984620.0,109.806,0
36305,26485320.0,13984660.0,109.8061,0
36306,26485280.0,13984690.0,109.8067,0
36307,26485240.0,13984720.0,109.8073,0
36308,26485200.0,13984750.0,109.808,0
36309,26485160.0,13984780.0,109.8086,0
36310,26485120.0,13984820.0,109.8092,0
36311,26485080.0,13984850.0,109.8098,0
36312,26485040.0,13984880.0,109.8104,0
36313,26485000.0,13984910.0,109.8111,0
36314,26484960.0,13984940.0,109.8117,0
36315,26484920.0,13984970.0,109.8123,0
36316,26484880.0,13985010.0,109.813,0
36317,26484650.0,13985040.0,109.8136,0
36318,26484420.0,13985070.0,109.8142,0
36319,26484190.0,13985100.0,109.8148,0
36320,26483950.0,13985130.0,109.8155,0
36321,26483720.0,13985170.0,109.8161,0
36322,26483490.0,13985200.0,109.8167,0
36323,26483260.0,13985230.0,109.8173,0
36324,26483030.0,13985260.0,109.8179,0
36325,26482790.0,13985290.0,109.8186,0
36326,26482560.0,13985330.0,109.8192,0
36327,26482330.0,13985360.0,109.8198,0
36328,26482500.0,13985390.0,109.8193,0
36329,26482660.0,13985420.0,109.8188,0
36330,26482830.0,13985450.0,109.8183,0
36331,26483000.0,13985490.0,109.8178,0
36332,26483160.0,13985520.0,109.8173,0
36333,26483330.0,13985550.0,109.8168,0
36334,26483500.0,13985580.0,109.8163,0
36335,26483660.0,13985610.0,109.8158,0
36336,26483830.0,13985640.0,109.8153,0
36337,26484000.0,13985680.0,109.8148,0
36338,26484160.0,13985710.0,109.8143,0
36339,26484190.0,13985740.0,109.8138,0
36340,26484220.0,13985770.0,109.8133,0
36341,26484240.0,13985800.0,109.8128,0
36342,26484270.0,13985840.0,109.8123,0
36343,26484290.0,13985870.0,109.8118,0
36344,26484320.0,13985900.0,109.8113,0
36345,26484340.0,13985930.0,109.8108,0
36346,26484370.0,13985960.0,109.8103,0
36347,26484390.0,13986000.0,109.8098,0
36348,26484420.0,13986030.0,109.8093,0
36349,26484440.0,13986060.0,109.8088,0
36350,26484430.0,13986090.0,109.8083,0
36351,26484420.0,13986120.0,109.8078,0
36352,26484410.0,13986160.0,109.8073,0
36353,26484400.0,13986190.0,109.8068,0
36354,26484380.0,13986220.0,109.8063,0
36355,26484370.0,13986250.0,109.8058,0
36356,26484360.0,13986280.0,109.8053,0
36357,26484350.0,13986310.0,109.8048,0
36358,26484340.0,13986350.0,109.8043,0
36359,26484330.0,13986380.0,109.8038,0
36360,26484310.0,13986410.0,109.8033,0
36361,26484350.0,13986430.0,109.8032,0
36362,26484390.0,13986450.0,109.8032,0
36363,26484420.0,13986470.0,109.8031,0
36364,26484460.0,13986500.0,109.803,0
36365,26484500.0,13986520.0,109.8029,0
36366,26484530.0,13986540.0,109.8028,0
36367,26484570.0,13986560.0,109.8027,0
36368,26484600.0,13986580.0,109.8027,0
36369,26484640.0,13986600.0,109.8026,0
36370,26484680.0,13986620.0,109.8025,0
36371,26484710.0,13986650.0,109.8024,0
36372,26484630.0,13986670.0,109.8023,0
36373,26484540.0,13986690.0,109.8022,0
36374,26484450.0,13986710.0,109.8022,0
36375,26484360.0,13986730.0,109.8021,0
36376,26484270.0,13986750.0,109.802,0
36377,26484180.0,13986770.0,109.8019,0
36378,26484090.0,13986790.0,109.8018,0
36379,26484010.0,13986810.0,109.8018,0
36380,26483920.0,13986840.0,109.8017,0
36381,26483830.0,13986860.0,109.8016,0
36382,26483740.0,13986880.0,109.8015,0
36383,26483770.0,13986900.0,109.8014,0
36384,26483800.0,13986920.0,109.8013,0
36385,26483830.0,13986940.0,109.8012,0
36386,26483860.0,13986960.0,109.8012,0
36387,26483890.0,13986990.0,109.8011,0
36388,26483920.0,13987010.0,109.801,0
36389,26483940.0,13987030.0,109.8009,0
36390,26483980.0,13987050.0,109.8008,0
36391,26484010.0,13987070.0,109.8008,0
36392,26484030.0,13987090.0,109.8007,0
36393,26484060.0,13987110.0,109.8006,0
36394,26484030.0,13987140.0,109.8004,0
36395,26484000.0,13987160.0,109.8002,0
36396,26483970.0,13987180.0,109.8001,0
36397,26483930.0,13987200.0,109.7999,0
36398,26483900.0,13987220.0,109.7998,0
36399,26483870.0,13987240.0,109.7996,0
36400,26483830.0,13987260.0,109.7994,0
36401,26483800.0,13987280.0,109.7992,0
36402,26483770.0,13987310.0,109.7991,0
36403,26483730.0,13987330.0,109.7989,0
36404,26483700.0,13987350.0,109.7988,0
36405,26483730.0,13987370.0,109.7986,0
36406,26483770.0,13987390.0,109.7984,0
36407,26483800.0,13987410.0,109.7983,0
36408,26483840.0,13987430.0,109.7981,0
36409,26483870.0,13987460.0,109.7979,0
36410,26483910.0,13987480.0,109.7978,0
36411,26483940.0,13987500.0,109.7976,0
36412,26483970.0,13987520.0,109.7974,0
36413,26484010.0,13987540.0,109.7973,0
36414,26484040.0,13987560.0,109.7971,0
36415,26484080.0,13987580.0,109.7969,0
36416,26484040.0,13987600.0,109.7968,0
36417,26484010.0,13987630.0,109.7966,0
36418,26483970.0,13987650.0,109.7964,0
36419,26483930.0,13987670.0,109.7963,0
36420,26483900.0,13987690.0,109.7961,0
36421,26483860.0,13987710.0,109.7959,0
36422,26483830.0,13987730.0,109.7958,0
36423,26483790.0,13987750.0,109.7956,0
36424,26483750.0,13987770.0,109.7954,0
36425,26483720.0,13987800.0,109.7953,0
36426,26483680.0,13987820.0,109.7951,0
36427,26483650.0,13987630.0,109.7955,0
36428,26483630.0,13987430.0,109.7958,0
36429,26483600.0,13987240.0,109.7962,0
36430,26483570.0,13987050.0,109.7966,0
36431,26483540.0,13986860.0,109.797,0
36432,26483510.0,13986670.0,109.7973,0
36433,26483490.0,13986480.0,109.7977,0
36434,26483460.0,13986290.0,109.7981,0
36435,26483430.0,13986090.0,109.7985,0
36436,26483400.0,13985900.0,109.7988,0
36437,26483370.0,13985710.0,109.7992,0
36438,26483390.0,13985520.0,109.7996,0
36439,26483410.0,13985330.0,109.8,0
36440,26483430.0,13985130.0,109.8003,0
36441,26483450.0,13984940.0,109.8007,0
36442,26483470.0,13984750.0,109.8011,0
36443,26483490.0,13984560.0,109.8015,0
36444,26483510.0,13984370.0,109.8018,0
36445,26483530.0,13984180.0,109.8022,0
36446,26483540.0,13983990.0,109.8026,0
36447,26483570.0,13983800.0,109.803,0
36448,26483580.0,13983600.0,109.8033,0
36449,26483580.0,13983650.0,109.8036,0
36450,26483580.0,13983690.0,109.8038,0
36451,26483580.0,13983730.0,109.8041,0
36452,26483570.0,13983770.0,109.8043,0
36453,26483570.0,13983820.0,109.8046,0
36454,26483570.0,13983860.0,109.8048,0
36455,26483570.0,13983900.0,109.8051,0
36456,26483560.0,13983940.0,109.8053,0
36457,26483560.0,13983990.0,109.8056,0
36458,26483560.0,13984030.0,109.8058,0
36459,26483550.0,13984070.0,109.8061,0
36460,26483560.0,13984110.0,109.8063,0
36461,26483570.0,13984160.0,109.8066,0
36462,26483580.0,13984200.0,109.8068,0
36463,26483590.0,13984240.0,109.8071,0
36464,26483590.0,13984280.0,109.8073,0
36465,26483600.0,13984330.0,109.8076,0
36466,26483610.0,13984370.0,109.8078,0
36467,26483620.0,13984410.0,109.8081,0
36468,26483630.0,13984450.0,109.8083,0
36469,26483630.0,13984500.0,109.8086,0
36470,26483640.0,13984540.0,109.8088,0
36471,26483630.0,13984580.0,109.8091,0
36472,26483610.0,13984620.0,109.8093,0
36473,26483590.0,13984670.0,109.8096,0
36474,26483580.0,13984710.0,109.8098,0
36475,26483560.0,13984750.0,109.8101,0
36476,26483550.0,13984790.0,109.8103,0
36477,26483530.0,13984840.0,109.8106,0
36478,26483520.0,13984880.0,109.8108,0
36479,26483500.0,13984920.0,109.8111,0
36480,26483480.0,13984960.0,109.8113,0
36481,26483470.0,13985010.0,109.8116,0
36482,26483450.0,13985090.0,109.8118,0
36483,26483440.0,13985180.0,109.8121,0
36484,26483430.0,13985260.0,109.8123,0
36485,26483410.0,13985350.0,109.8126,0
36486,26483400.0,13985430.0,109.8128,0
36487,26483380.0,13985520.0,109.8131,0
36488,26483360.0,13985600.0,109.8133,0
36489,26483350.0,13985690.0,109.8136,0
36490,26483340.0,13985770.0,109.8138,0
36491,26483320.0,13985860.0,109.8141,0
36492,26483310.0,13985940.0,109.8143,0
36493,26483300.0,13986030.0,109.8146,0
36494,26483290.0,13986110.0,109.8148,0
36495,26483290.0,13986200.0,109.8151,0
36496,26483280.0,13986280.0,109.8153,0
36497,26483280.0,13986370.0,109.8156,0
36498,26483270.0,13986450.0,109.8158,0
36499,26483260.0,13986540.0,109.8161,0
36500,26483260.0,13986630.0,109.8163,0
36501,26483250.0,13986710.0,109.8166,0
36502,26483240.0,13986800.0,109.8168,0
36503,26483240.0,13986880.0,109.8171,0
36504,26483260.0,13986970.0,109.8173,0
36505,26483290.0,13987050.0,109.8176,0
36506,26483310.0,13987140.0,109.8178,0
36507,26483330.0,13987220.0,109.8181,0
36508,26483360.0,13987310.0,109.8183,0
36509,26483390.0,13987390.0,109.8186,0
36510,26483410.0,13987480.0,109.8188,0
36511,26483440.0,13987560.0,109.8191,0
36512,26483460.0,13987650.0,109.8193,0
36513,26483480.0,13987730.0,109.8196,0
36514,26483510.0,13987820.0,109.8198,0
36515,26483510.0,13987720.0,109.8187,0
36516,26483510.0,13987610.0,109.8176,0
36517,26483510.0,13987510.0,109.8165,0
36518,26483510.0,13987410.0,109.8153,0
36519,26483500.0,13987310.0,109.8142,0
36520,26483500.0,13987200.0,109.8131,0
36521,26483500.0,13987100.0,109.812,0
36522,26483500.0,13987000.0,109.8108,0
36523,26483500.0,13986900.0,109.8097,0
36524,26483500.0,13986800.0,109.8086,0
36525,26483500.0,13986690.0,109.8075,0
36526,26483500.0,13986590.0,109.8063,0
36527,26483500.0,13986490.0,109.8052,0
36528,26483500.0,13986390.0,109.8041,0
